Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,Year
ELEC,The Residences at Lexington Hills,1000 Cherry Hill Rd.,,Cohoes,NY,12047,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.76477,-73.72194,2025-04-21,223271,2025-04-21 04:03:06 UTC,,,,2022-03-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,The Paddocks of Saratoga,1 Ascot Cir.,,Saratoga,NY,12866,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,43.11577,-73.74304,2025-04-21,223272,2025-04-21 04:02:03 UTC,,,,2022-02-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,225 W 49th St,225 W 49th St,,New York,NY,10019,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.76154,-73.98518,2025-04-21,223273,2025-04-21 04:02:48 UTC,,,,2022-02-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Deer Valley Building 4,11 Farnsworth Dr.,,Guilderland,NY,12084,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.68017,-73.86837,2025-04-21,223274,2025-04-21 04:02:46 UTC,,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Deer Valley Building 8,11 Farnsworth Dr.,,Guilderland,NY,12084,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.67792,-73.86813,2025-04-21,223275,2025-04-21 04:02:50 UTC,,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Deer Valley Building 3,11 Farnsworth Dr.,,Guilderland,NY,12084,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.67788,-73.86814,2025-04-21,223276,2025-04-21 04:02:18 UTC,,,,2022-04-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,St. Mary's of the Assumption,47 Syracuse St.,,Baldwinsville,NY,13027,,1-833-611-5965,E,,Public,24 hours daily,,,,,,6.0,,,VIALYNK,https://www.lynkwell.com,GPS,43.15318,-76.32983,2025-04-21,223277,2025-04-21 04:02:59 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,11 East 86th Street,11 East 86th Street,,New York,NY,10028,,1-833-611-5965,E,,Public,24 hours daily,,,,,,2.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.78147,-73.95986,2025-04-21,223278,2025-04-21 04:01:59 UTC,,,,2022-03-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Stablegate Farm & Vineyard,10 Linda Way,,Castleton-On-Hudson,NY,12033,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.56123,-73.65309,2025-04-21,223279,2025-04-21 04:03:07 UTC,,,,2022-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Birch Hill Catering,1 Celebration Way,,Castleton-On-Hudson,NY,12033,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.4897,-73.71009,2025-04-21,223280,2025-04-21 04:02:12 UTC,,,,2022-05-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,200 East End Ave,200 East End Ave,,New York,NY,10128,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.77729,-73.94355,2025-04-21,223282,2025-04-21 04:02:38 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,55 East End Ave,55 East End Ave,,New York,NY,10028,,1-833-611-5965,E,,Public,24 hours daily,,,,,,6.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.772,-73.94639,2025-04-21,223283,2025-04-21 04:02:19 UTC,,,,2022-03-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Mont Pleasant Branch Library,1036 Crane St.,,Schenectady,NY,12303,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.79807,-73.94733,2025-04-21,223285,2025-04-21 04:02:36 UTC,,,,2022-03-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Niagara County Produce - East Amherst,8555 Transit Rd,,East Amherst,NY,14051,,1-833-611-5965,E,,Public,24 hours daily,,,,,,8.0,,,VIALYNK,https://www.lynkwell.com,GPS,43.08364,-78.69553,2025-04-21,223286,2025-04-21 04:02:55 UTC,,,,2022-06-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Lions Park,3439 Rosendale Rd,,Niskayuna,NY,12309,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.77699,-73.82431,2025-04-21,223287,2025-04-21 04:02:53 UTC,,,,2022-05-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,River Road Park,2860 River Rd,,Niskayuna,NY,12309,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.80197,-73.86266,2025-04-21,223288,2025-04-21 04:02:11 UTC,,,,2022-04-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,305 East 80th Street,305 East 80th Street,,New York,NY,10075,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.77397,-73.9539,2025-04-21,223292,2025-04-21 04:02:18 UTC,,,,2022-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Rockland Country Club,380 Route 9W,,Sparkill,NY,10976,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,41.02487,-73.91789,2025-04-21,223294,2025-04-21 04:02:41 UTC,,,,2022-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Holiday Inn Express & Suites Clifton Park,18 Old Route 9,,Clifton Park,NY,12065,,1-833-611-5965,E,,Public,24 hours daily,,,,,,6.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.86823,-73.7741,2025-04-21,223295,2025-04-21 04:02:53 UTC,,,,2022-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,SUNY Sullivan,112 College Rd,,Loch Sheldrake,NY,12759,,1-833-611-5965,E,,Public,24 hours daily,,,,,,8.0,,,VIALYNK,https://www.lynkwell.com,GPS,41.7728,-74.66696,2025-04-21,223296,2025-04-21 04:02:58 UTC,,,,2022-05-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,231 E 94th Street,231 E 94th Street,,New York,NY,10128,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.78351,-73.94888,2025-04-21,223297,2025-04-21 04:02:20 UTC,,,,2022-05-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,203 E 71st St.,203 E 71st St.,,New York,NY,10021,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.76894,-73.96047,2025-04-21,223298,2025-04-21 04:02:13 UTC,,,,2022-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,181 E 73rd Street,181 East 73rd Street,,New York,NY,10021,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.77082,-73.96068,2025-04-21,223299,2025-04-21 04:02:36 UTC,,,,2022-05-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,191 East 71st Street,191 E 71st Street,,New York,NY,10021,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,40.76945,-73.96154,2025-04-21,223300,2025-04-21 04:02:05 UTC,,,,2022-06-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,14 Plaza Drive,14 Plaza Drive,,Latham,NY,12110,,1-833-611-5965,E,,Public,24 hours daily,,,,,,2.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.76865,-73.75889,2025-04-21,223301,2025-04-21 04:02:02 UTC,,,,2022-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,26 Century Hill Dr,26 Century Hill Dr,,Latham,NY,12110,,1-833-611-5965,E,,Public,24 hours daily,,,,,,2.0,,,VIALYNK,https://www.lynkwell.com,GPS,42.77095,-73.75909,2025-04-21,223302,2025-04-21 04:02:50 UTC,,,,2022-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Legoland New York  Lot B,420 Harriman Dr,,Goshen,NY,10924,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,41.37648,-74.31393,2025-04-21,223303,2025-04-21 04:03:11 UTC,,,,2022-06-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Legoland New York Resort,420 Harriman Dr,,Goshen,NY,10924,,1-833-611-5965,E,,Public,24 hours daily,,,,,,4.0,,,VIALYNK,https://www.lynkwell.com,GPS,41.379,-74.31574,2025-04-21,223304,2025-04-21 04:02:33 UTC,,,,2022-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Legoland New York Resort ADA,420 Harriman Dr,,Goshen,NY,10924,,1-833-611-5965,E,,Public,24 hours daily,,,,,,2.0,,,VIALYNK,https://www.lynkwell.com,GPS,41.379,-74.31532,2025-04-21,223305,2025-04-21 04:02:05 UTC,,,,2022-06-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,Mohonk Mountain House,1000 Mountain Rest Rd,,New Paltz,NY,12561,,888-998-2546,E,,Public,24 hours daily,,,,,,7.0,,,Blink Network,https://blinkcharging.com,GPS,41.7776369,-74.1364747,2025-04-21,223311,2025-04-21 00:25:57 UTC,,,,2022-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,Lincoln Square Garage,179 West 68th,,New York,NY,10023,,888-998-2546,E,,Public,24 hours daily,,,,,,1.0,,,Blink Network,https://blinkcharging.com,GPS,40.776152,-73.98282,2025-04-21,223392,2025-04-21 00:24:10 UTC,,,,2022-07-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FETZNER STATION 1,2487 Dewey Ave,South side of parking lot,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.213877,-77.639807,2025-04-21,223410,2025-04-21 01:44:48 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FETZNER STATION 6,2435 Dewey Ave,West end of parking lot,Rochester,NY,14615,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.2134,-77.640466,2025-04-21,223411,2025-04-21 01:44:48 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FETZNER STATION 4,2487 Dewey Ave,South side of parking lot,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.213754,-77.639907,2025-04-21,223412,2025-04-21 01:44:48 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FETZNER STATION 3,2487 Dewey Ave,South side of parking lot,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.213786,-77.63987,2025-04-21,223413,2025-04-21 01:44:48 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FETZNER STATION 2,2487 Dewey Ave,South side of parking lot,Rochester,NY,14616,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.213836,-77.639839,2025-04-21,223414,2025-04-21 01:44:48 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,VOEASTROCHESTER EYER BUILDING,317 Main Street,Parking lot closest to West Commercial St.,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.11301,-77.48586,2025-04-21,223418,2025-04-21 01:48:33 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,VOEASTROCHESTER EDMUND LYON PAR,700 Main Street,Edmund Lyon Park Parking Lot,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.108936,-77.486534,2025-04-21,223419,2025-04-21 01:48:55 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,VOEASTROCHESTER EYER PARK,200 Wilson Ave.,Eyer Park Parking Lot,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.110207,-77.474785,2025-04-21,223423,2025-04-21 01:49:23 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,VOEASTROCHESTER CONCREST PARK,511 West Avenue,"Concrest Park Parking lot, West Avenue side",East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.115044,-77.49867,2025-04-21,223433,2025-04-21 01:49:31 UTC,,,,2022-07-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,DEWITT EV 1 CARRIERPARK#1,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.080508,-76.078612,2025-04-21,223467,2025-04-21 01:47:50 UTC,,,,2022-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,DEWITT EV 1 CARRIERPARK#2,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.080509,-76.078647,2025-04-21,223468,2025-04-21 01:47:50 UTC,,,,2022-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,DEWITT EV 1 CARRIERPARK#3,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.080503,-76.078693,2025-04-21,223470,2025-04-21 01:49:23 UTC,,,,2022-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,MATTHEW IMPORT ABB STATION 1,3013 Vestal Rd,,Vestal,NY,13850,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.101725,-76.004078,2025-04-21,223511,2025-04-21 01:46:38 UTC,,,,2022-07-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,320 Mason Ave,320 Mason Ave,,New York,NY,10305,,888-356-8911,E,,Public,24 hours daily,,,,,,4.0,,,FLO,https://www.flo.com,GPS,40.584984,-74.088044,2025-04-21,223526,2025-04-21 03:35:07 UTC,,,,2022-07-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,Supercharge NYC,1074 Grand St,,Brooklyn,NY,11211,,1-800-636-0986,E,,Public,,,,,,,,4.0,,CHARGELAB,https://chargelab.co,GPS,40.71358936,-73.93305868,2025-04-21,223588,2025-04-21 04:15:07 UTC,,,,2022-07-26,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,2022.0
ELEC,COURTYARD REPUB STATION 2,2 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.729073,-73.423261,2025-04-21,223701,2025-04-21 01:46:13 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,COURTYARD REPUB STATION 1,2 Marriott Plaza,-Courtyard in the back,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.729075,-73.423159,2025-04-21,223702,2025-04-21 01:46:13 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,TOWNEPLACE11735 TOWNE PLACE 1,1 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.729099,-73.421926,2025-04-21,223703,2025-04-21 01:46:14 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,TOWNEPLACE11735 TOWNE PLACE 2,1 Marriott Plaza,,Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.729122,-73.421934,2025-04-21,223704,2025-04-21 01:46:14 UTC,,,,2022-07-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,TRADITION CBG TRADITION CHVY1,808 W Union St,West Parking Lot near Building #1,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,43.047235,-77.114892,2025-04-21,223708,2025-04-21 01:49:29 UTC,,,,2022-07-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,SARATOGA HONDA OUTDOOR CHARGER,3402 U.S. 9,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.057525,-73.787014,2025-04-21,223818,2025-04-21 01:12:20 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,FLEISCHMANNS VILLAGE 1,1017 Main St,Rear parking lot of Rockefeller playhouse,Fleischmanns,NY,12430,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.156788,-74.52895,2025-04-21,223820,2025-04-21 01:42:29 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,G & M REALTY 2 STATION 2,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745401,-73.946148,2025-04-21,223833,2025-04-21 01:49:54 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,G & M REALTY 2 STATION 3,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745399,-73.946226,2025-04-21,223834,2025-04-21 01:49:54 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,G & M REALTY 2 STATION 4,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745344,-73.94618,2025-04-21,223835,2025-04-21 01:49:54 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,G & M REALTY 2 STATION 5,22-44 Jackson Ave,Parking Garage,LIC,NY,11101,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745355,-73.94625,2025-04-21,223836,2025-04-21 01:49:54 UTC,,,,2022-07-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,"bp, Nesconset Hwy, NY",3117 Nesconset Hwy,,Centereach,NY,11720,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,1.0,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,40.887839,-73.097965,2025-04-21,224170,2025-04-21 03:51:46 UTC,,,,2022-07-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,CSQ - Court Square Municipal Parking Garage,45 Court Square,,Long Island,NY,11101,,866-816-7584,E,,Public,24 hours daily,,,,,,8.0,3.0,,EV Connect,https://www.evconnect.com,GPS,40.745475,-73.942225,2025-04-21,224171,2025-04-21 03:08:37 UTC,,,,2022-07-16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,GENESEO W PARK LEFT,4271 Genesee Valley Plaza Rd,West Parking Area Left Charger,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.796947,-77.785236,2025-04-21,224225,2025-04-21 01:47:44 UTC,,,,2022-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,GENESEO E PARK CENTER,4319 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.798122,-77.783377,2025-04-21,224226,2025-04-21 01:47:46 UTC,,,,2022-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,GENESEO E PARK LEFT,4431 Genesee Valley Plaza Rd,,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.798218,-77.783509,2025-04-21,224228,2025-04-21 01:47:47 UTC,,,,2022-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,GENESEO W PARK RIGHT,4271 Genesee Valley Plaza Rd,West Parking Area Right Charger,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.796997,-77.785406,2025-04-21,224229,2025-04-21 01:47:50 UTC,,,,2022-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
ELEC,GENESEO W PARK CENTER,4271 Genesee Valley Plaza Rd,West Parking Area Center Charger,Geneseo,NY,14454,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.79696,-77.78532,2025-04-21,224230,2025-04-21 01:47:50 UTC,,,,2022-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2022.0
